iter	Logloss
0	0.5798319263
1	0.4907708291
2	0.4265492093
3	0.3781928747
4	0.3396673216
5	0.3119629666
6	0.2909125274
7	0.273952952588	0.261518271199	0.252340885
10	0.2451462977
11	0.2388940094112	0.2345842277113	0.2312285455114	0.2286036061115	0.226375495
16	0.224689565
17	0.223197816
18	0.2216931746
19	0.2208184012
20	0.2201486541
21	0.2192993486
22	0.2188402502
23	0.2185184267
24	0.2181941782
25	0.2177877983
26	0.2174765111
27	0.2172644505
28	0.217129858
29	0.2167233754
30	0.2166238455
31	0.2165436113
32	0.2162783661
33	0.2160698801
34	0.2160127982
35	0.2156164555
36	0.2154377187
37	0.2153378256
38	0.2151086818
39	0.2150846891
40	0.2147298476
41	0.2146926838
42	0.2146796211
43	0.2145853461
44	0.2145105817
45	0.2144543412
46	0.2144503179
47	0.2143648384
48	0.2142906687
49	0.214101905
50	0.2140585396
51	0.2139182931
52	0.2137441038
53	0.2137012076
54	0.2136914101
55	0.2136790474
56	0.2136767628
57	0.2136197508
58	0.2136166657
59	0.2135281058
60	0.2135232475
61	0.2135231392
62	0.213522388
63	0.2134947691
64	0.2134848788665	0.2134566482666	0.2132027308667	0.2130692902668	0.2130644414669	0.2130362526770	0.2130088638771	0.2130039411772	0.2129720163773	0.2128692582774	0.2128276765775	0.2127662946776	0.2127475382777	0.2127112592778	0.2125863747979	0.2125385880	80	0.2124607781	81	0.2124249282	82	0.2124085983	83	0.2123551184	84	0.2122265385	85	0.2120892086	86	0.2120652987	87	0.2119638888	88	0.2119584389	89	0.2118467590	90	0.2118104991	91	0.2118039392	92	0.211798159393	0.2117953529494	0.2117952889595	0.2117503896	96	0.2116842597	97	0.2116320698	98	0.2115959099	99	0.21159210100100	0.21154873101101	0.21149191102102	0.21147605103103	0.21139928104104	0.2113808105	105	0.211375106	0106	0.211358107	0107	0.211350108	0108	0.211311109	0109	0.211296110	0110	0.211280111	0111	0.211251112	0112	0.211251113	0113	0.211064114	0114	0.2110115	0.115	0.2110116	0.2116	0.2110117	0.2117	0.2110118	0.2118	0.2109119	0.2119	0.2109120	0.2120	0.2109121	0.2121	0.2109122	0.2122	0.2108123	0123	0.210837124	0124	0.210755125	0125	0.210732126	0126	0.210714127	0127	0.210641128	128	0.210594129	0129	0.210419130	0130	0.210379131	0131	0.21027132	0.132	0.21022133	0.133	0.2100134	0.2134	0.2099135	0.135	0.20983136	0136	0.209784137	0137	0.209766138	0138	0.209673139	0139	0.209638140	0140	0.209519141	0141	0.20947142	0.142	0.20939143	0.143	0.20936144	0.144	0.20925145	0.145	0.20890146	0.146	0.20884147	0.147	0.208148	0.2148	0.2087149	0.149	0.208150	0.20150	0.208151	0.20151	0.208152	0.20152	0.208153	0.20153	0.208154	0.20154	0.208155	0.20155	0.208156	0.20156	0.207157	0.20157	0.207158	0.20158	0.207159	0.20159	0.207160	0.20160	0.207161	0.2161	0.2075162	0.2162	0.2074163	0.2163	0.2072164	0.2164	0.2072165	0.2165	0.2070166	0.2166	0.2069167	0.167	0.20696168	0.168	0.20691169	0.169	0.20689170	0.170	0.20686171	0.171	0.20685172	0.172	0.20683173	0.173	0.20682174	0.174	0.20678175	0175	0.206711176176	0.20666342177177	0.20608316178178	0.20605883179179	0.20605029180180	0.2060323818181	0.2055659831182	0.20551921271183	0.20548470761184	0.20544340541185	0.20530642361186	0.20526897111187	0.20518220861188	0.20511032441189	0.20504749411190	0.20497707361191	0.20492152211192	0.204892148
193	0.2048762303
194	0.2048430651
195	0.2048371554
196	0.2048259278
197	0.2047657651
198	0.2047542929
199	0.2047499021
200	0.2047463059
201	0.204382424
202	0.2043554378
203	0.2043494889
204	0.2043067357
205	0.2042690208
206	0.2042551907
207	0.2038208848
208	0.203725619
209	0.2036972945
210	0.2036188581
211	0.2035910913
212	0.2035597975
213	0.203495094
214	0.2031976181
215	0.2031780055
216	0.2031645181
217	0.2028028499
218	0.2028009861
219	0.2027994397
220	0.2027523518
221	0.2027405605
222	0.2026898299
223	0.2023948164
224	0.2021682392
225	0.202163336
226	0.202157455
227	0.2021386746
228	0.2021290005
229	0.2020930102
230	0.2020819525
231	0.202067452
232	0.2020501174
233	0.2020400224
234	0.2020313655
235	0.2019937643
236	0.2017452913
237	0.2017298694
238	0.2017222872
239	0.201372577
240	0.2013262807
241	0.2012732944
242	0.2012449077
243	0.2010368691
244	0.2010341984
245	0.2010153196
246	0.201006224
247	0.2009879626
248	0.2009501158
249	0.2009426845
250	0.200932188
251	0.2009008131
252	0.2008852434
253	0.2008474184
254	0.2008384839
255	0.2008363028
256	0.2008243503
257	0.2008113074
258	0.2008088816
259	0.2008025917
260	0.2008020532261	0.200791521
262	0.2007592496
263	0.20071304142264	0.20068874032265	0.20065331792266	0.20063348972267	0.20059794482268	0.20042000522269	0.20040929372270	0.20025834327271	0.20012942827272	0.20009179527273	0.20008253027274	0.20006347275275	0.20003710276276	0.20002078277277	0.19973797278278	0.19972935279279	0.19969989280280	0.19968480281281	0.1996741282	282	0.1996620283	283	0.1996478284	284	0.1996251285	285	0.1996160286286	0.19958021287287	0.19957014288288	0.199560289	0289	0.199528290	0290	0.199521291	0291	0.199501292	0292	0.199479293	0293	0.199458294	0294	0.199450295	0295	0.199443296	0296	0.199274297	0297	0.199263298	0298	0.199254299	0299	0.199248300	0300	0.199206301	0301	0.199186302	0302	0.199178303	0303	0.198941304	0304	0.198833305	0305	0.198825306	0306	0.198731307	307	0.198723308	0308	0.198707309	309	0.1985649310	310	0.1985501311	311	0.1985333312	312	0.1985138313	313	0.1984846314	314	0.1984674315	315	0.1982390316	316	0.1982323317	317	0.1982313318	318	0.1982257319	319	0.1982187320	320	0.1981876321	321	0.1981733322	322	0.1981685323	323	0.198151324	0324	0.198148325	0325	0.198116326	0326	0.197994327	0327	0.197990328	0328	0.197982329	0329	0.197977330	0330	0.197954331	0331	0.197948332	0332	0.197945333	0333	0.197916334	334	0.1978114335	335	0.1977812336	336	0.1975902337	337	0.1975771338	338	0.1974173339	339	0.1972161340340	0.19721180341341	0.19720766342342	0.19720392343343	0.1971112344	344	0.197094345	0345	0.197017346	0346	0.197015347	0347	0.197009348	0348	0.196997349	0349	0.196994350	0350	0.196987351	0351	0.196963352	0352	0.196949353	0353	0.196938354	0354	0.196914355	0355	0.196897356	0356	0.196896357	0357	0.196859358	0358	0.196857359	0359	0.196843360	0360	0.196706361	0361	0.196703362	0362	0.196703363	363	0.1966958364	364	0.1966897365	365	0.1966730366	366	0.1966575367	367	0.1966377368368	0.19663255369369	0.196607370	0370	0.196602371	0371	0.196574372	0372	0.196574373	0373	0.196555374	0374	0.196544375	0375	0.196524376	0376	0.19652377	0.377	0.19649378	0.378	0.19647379	0.379	0.1964380	0.1380	0.1963381	0.381	0.19636382	0.382	0.19636383	0.383	0.19633384	0.384	0.19629385	0.385	0.19628386	0.386	0.19621387	0.387	0.1962388	0.1388	0.1961389	0.1389	0.1961390	0.1390	0.1959391	0.1391	0.195392	0.19392	0.195393	0.19393	0.195394	0.19394	0.195395	0.19395	0.195396	0.19396	0.195397	0.19397	0.195398	0.19398	0.195399	0.19399	0.195400	0.19400	0.195401	0.1401	0.1957402	0.402	0.1956403	0.1403	0.195404	0.19404	0.195405	0.19405	0.195406	0.19406	0.195407	0.19407	0.195408	0.19408	0.19409	0.194409	0.19410	0.19410	0.195411	0.19411	0.195412	0.19412	0.195413	0.19413	0.195414	0.19414	0.195415	0.19415	0.195416	0.19416	0.19417	0.194417	0.19418	0.194418	0.19419	0.194419	0.1420	0.1944420	0.1421	0.1944421	0.1422	0.1944422	0.1423	0.1944423	0.1424	0.1944424	0.1425	0.1944425	0.1426	0.1943426	0.427	0.1943427	0.1428	0.1943428	0.1429	0.1943429	0.1430	0.1943430	0.1431	0.1943431	0.432	0.19431432	0.433	0.19430433	0.434	0.19430434	0.435	0.19429435	0.436	0.19429436	0437	0.194290437	0438	0.194258438	0439	0.19424439	0.440	0.19424440	0.441	0.19424441	0.442	0.19424442	0.443	0.19423443	0.444	0.19423444	0.445	0.19423445	0.446	0.19423446	0.447	0.19422447	0.448	0.19421448	0.449	0.19420449	0.450	0.1942450	0.451	0.19419451	0.452	0.19418452	0453	0.194177453	0454	0.194176454	0455	0.194168455	0456	0.194161456	0457	0.194156457	0458	0.194156458	0459	0.194154459	0460	0.19413460	0.461	0.19412461	0.462	0.19410462	0.463	0.19410463	0.464	0.19409464	0.465	0.1940465	0.1466	0.1940466	0.1467	0.1940467	0.1468	0.1940468	0.1469	0.1940469	0.1470	0.194470	0.19471	0.194471	0.19472	0.194472	0.19473	0.194473	0.19474	0.194474	0.19475	0.194475	0.19476	0.194476	0.19477	0.194477	0.19478	0.193478	0.19479	0.193479	0.19480	0.193480	0.19481	0.193481	0.19482	0.193482	0.19483	0.193483	0.19484	0.19484	0.194485	0.19485	0.194486	0.19486	0.194487	0.1487	0.1944488	0.1488	0.1944489	0.489	0.19445490	0.490	0.19445491	0.491	0.19445492	0.492	0.19445493	0.493	0.19444494	0.494	0.1944495	0.1495	0.1944496	0.1496	0.1943497	0.1497	0.1943498	0.1498	0.1943499	0.1499	0.1942500	0.1500	0.1942501	0.1501	0.1942502	0.502	0.19426503	0.503	0.19426504	504	0.1942617505	505	0.1942585506	506	0.194246507	0507	0.194244508	0508	0.194237509	0509	0.194233510	0510	0.19421511	0.511	0.19420512	0512	0.194199513	0513	0.19419514	0514	0.194188515	0515	0.194181516	0516	0.194167517	0517	0.194164518	0518	0.19416519	0.519	0.19415520	0.520	0.19415521	0.521	0.19410522	0.522	0.19410523	0.523	0.19403524	0.524	0.19403525	0.525	0.19402526	0.526	0.19402527	0.527	0.19397528	0.528	0.19395529	0.529	0.19395530	0.530	0.19394531	0.531	0.19394532	0.532	0.19394533	0.533	0.1939534	0.1534	0.1939535	0.1535	0.1939536	0.1536	0.1939537	0.1537	0.1938538	0.1538	0.1938539	0.1539	0.1938540	0.1540	0.1938541	0.1541	0.1938542	0.1542	0.1938543	0.1543	0.1938544	0.1544	0.1937545	0.1545	0.1937546	0.1546	0.1937547	0.1547	0.193548	0.19548	0.19549	0.193549	0.19550	0.193550	0.19551	0.193551	0.19552	0.193552	0.19553	0.193553	0.19554	0.193554	0.1555	0.1931555	0.1556	0.1931556	0.1557	0.1931557	0.1558	0.1930558	0.1559	0.1930559	0.1560	0.1930560	0.1561	0.1930561	0.1562	0.1930562	0.1563	0.1930563	0.1564	0.193564	0.19565	0.193565	0.19566	0.193566	0.19567	0.19567	0.193568	0.19568	0.193569	0.19569	0.193570	0.19570	0.193571	0.19571	0.193572	0.19572	0.193573	0.19573	0.193574	0.19574	0.193575	0.19575	0.193576	0.19576	0.193577	0.19577	0.193578	0.19578	0.193579	0.19579	0.193580	0.19580	0.193581	0.19581	0.193582	0.19582	0.193583	0.19583	0.193584	0.19584	0.193585	0.19585	0.193586	0.1586	0.1933587	0.1587	0.1933588	0.1588	0.193589	0.19589	0.193590	0.19590	0.193591	0.19591	0.193592	0.19592	0.193593	0.1593	0.1933594	0.1594	0.1933595	0.1595	0.1933596	0.1596	0.1932597	0.1597	0.1932598	0.1598	0.1932599	0.1599	0.1932600	0.1600	0.193601	0.19601	0.193602	0.19602	0.193603	0.19603	0.193604	0.19604	0.193605	0.605	0.19323606	0.606	0.19323607	0.607	0.19323608	0.608	0.19322609	0.609	0.19322610	0.610	0.19321611	0.611	0.1932612	0.612	0.19321613	0.613	0.19321614	0.614	0.19321615	0.615	0.19316616	0.616	0.19315617	0.617	0.19315618	0.618	0.19315619	0619	0.193154620	0620	0.193153621	0621	0.193141622	0622	0.19313623	0.623	0.19309624	0.624	0.19308625	0.625	0.19308626	0.626	0.19308627	0627	0.19308628	0.628	0.1930629	0.1629	0.1930630	0.1630	0.1930631	0.1631	0.1929632	0.1632	0.1929633	0.1633	0.1929634	0.1634	0.1929635	0.1635	0.1929636	0.1636	0.1929637	0.1637	0.1929638	0.1638	0.1929639	0.1639	0.1929640	0.1640	0.1929641	0.641	0.19290642	0.642	0.19290643	0.643	0.19289644	0.644	0.19289645	0.645	0.19289646	0.646	0.19288647	0647	0.192884648	0648	0.192882649	0649	0.192881650	0650	0.192879651	0651	0.192876652	0652	0.192794653	0653	0.192793654	654	0.1927929655	655	0.1927910656	656	0.1927907657	657	0.1927867658	658	0.1927715659	659	0.1927660660	660	0.192760661	0661	0.19275662	0.662	0.19267663	0663	0.192679664	0664	0.192646665	0665	0.192644666	666	0.1926433667	667	0.1926419668	668	0.1925792669	669	0.1925789670	670	0.1925778671	671	0.1925775672	672	0.1925754673	673	0.1925752674	674	0.1925745675	675	0.1925704676	676	0.1925700677	677	0.1925647678	678	0.1925582679	679	0.1925571680	680	0.192556681	0681	0.192548682	0682	0.192538683	0683	0.19253684	0.684	0.19252685	0.685	0.19252686	0.686	0.19252687	0687	0.192525688	0688	0.192521689	0689	0.192518690	0690	0.192518691	0691	0.192505692	0692	0.19250693	0.693	0.19250694	0694	0.192474695	0695	0.192473696	696	0.192463697	0697	0.19246698	0.698	0.19246699	0.699	0.19245700	0.700	0.19245701	0.701	0.19245702	0.702	0.19245703	0.703	0.19245704	0.704	0.1924705	0.1705	0.1924706	0.1706	0.1924707	0.1707	0.1924708	0.1708	0.1924709	0.1709	0.1924710	0.1710	0.1924711	0.1711	0.1924712	0.1712	0.1924713	0.1713	0.1924714	0.714	0.19242715	0.715	0.19242716	0.716	0.19242717	0.717	0.19242718	0.718	0.1924719	0.1719	0.1924720	0.1720	0.1923721	0.1721	0.1923722	0.1722	0.1923723	0.1723	0.192724	0.19724	0.192725	0.19725	0.192726	0.1726	0.1922727	0.1727	0.1922728	0.1728	0.1922729	0.1729	0.1922730	0.1730	0.1922731	0.1731	0.1922732	0.1732	0.1922733	0.1733	0.1922734	0.1734	0.1922735	0.1735	0.1922736	0.1736	0.1921737	0.1737	0.1921738	0.1738	0.1921739	0.1739	0.1921740	0.1740	0.1921741	0.1741	0.1921742	0.1742	0.1921743	0.1743	0.1921744	0.1744	0.1921745	0.1745	0.1921746	0.1746	0.192747	0.19747	0.192748	0.19748	0.192749	0.19749	0.192750	0.19750	0.192751	0.19751	0.192752	0.19752	0.192753	0.19753	0.192754	0.1754	0.1921755	0.1755	0.1921756	0.1756	0.1921757	0.1757	0.1921758	0.1758	0.1921759	0.1759	0.1920760	0.7760	0.192761	0.17761	0.192762	0.17762	0.192763	0.17763	0.192764	0.17764	0.192765	0.76765	0.192766	0.76766	0.192767	0.76767	0.192768	0.76768	0.192769	0.76769	0.192770	0.77770	0.192771	0.77771	0.192772	0.77772	0.192773	0773773	0.192774	07774	0.19209775	0775	0.192090776	0776	0.192089777	0777	0.192089778	0778	0.192087779	0779	0.192085780	0780	0.192069781	0781	0.192033782	0782	0.192033783	0783	0.192031784	0784	0.192031785	0785	0.192031786	0786	0.192031787	0787	0.1920788	0.1788	0.1920789	0.789	0.19202790	0790	0.192026791	0791	0.192026792	0792	0.192012793	0793	0.19201794	0.794	0.19201795	0.795	0.19201796	0796	0.192012797	0797	0.192009798	0798	0.192009799	0799	0.191998800	0800	0.191998801	0801	0.191997802	0802	0.191991803	0803	0.191989804	0804	0.191989805	805	0.1919896806	806	0.1919895807	807	0.1919895808	808	0.1919894809809	0.19198046810810	0.19197860811811	0.1919727981812	0.19196538681813	0.19196478681814	0.19196400981815	0.19196347781816	0.19196229817817	0.19195921818818	0.19195882819819	0.19195443820820	0.19194941821821	0.1919486082822	0.1919444998823	0.19191967998824	0.19189746768825	0.191889709
826	0.1918558332
827	0.1918537585
828	0.1918534297
829	0.1918505958
830	0.1918500896
831	0.1918459719
832	0.1918457759
833	0.191845725
834	0.1918439095
835	0.1918357171
836	0.1918325984
837	0.19183216178838	0.19182937283839	0.19182742984840	0.19182715484841	0.1918269842	842	0.1918266843	843	0.1918173844	844	0.1918145845	845	0.1918108846	846	0.1918076847	847	0.1918039848	848	0.1918013849	849	0.1917917850	850	0.1917887851	851	0.191785852	0852	0.191783853	0853	0.191765854	0854	0.191762855	0855	0.191761856	0856	0.191760857	0857	0.191756858	0858	0.191749859	0859	0.191748860	860	0.1917410861	861	0.1917373862	862	0.1917368863	863	0.1917365864	864	0.1917309865	865	0.1917290866	866	0.1917270867	867	0.1917242868	868	0.1917220869	869	0.1917181870	870	0.1917128871	871	0.1917050872872	0.19170085873873	0.19169462874874	0.19169322875875	0.19168910876876	0.19168163877877	0.19168017878878	0.19167402879879	0.19167212880880	0.19166673881881	0.19166357882882	0.19164525883883	0.19164384884884	0.19164233885885	0.19164099886886	0.19163230887887	0.19159985888888	0.1915869889889	0.19158631890890	0.1915849891	891	0.191583892	0892	0.1915893	0.1893	0.1915894	0.1894	0.1915895	0.1895	0.1915896	0.896	0.19156897	0.897	0.19155898	0.898	0.19155899	0.899	0.19155900	0.900	0.19155901	0.901	0.19155902	0.902	0.19155903	0.903	0.19154904	0.904	0.19154905	0.905	0.19154906	0.906	0.19152907	0.907	0.19151908	0.908	0.19151909	0.909	0.19151910	0.910	0.19151911	0.911	0.19151912	0.912	0.19150913	0.913	0.19150914	0.914	0.19150915	0.915	0.19150916	0.916	0.19150917	0.917	0.19150918	0.918	0.19150919	0.919	0.19150920	0.920	0.19150921	0.921	0.19149922	0.922	0.19149923	0.923	0.19149924	0.924	0.19149925	0.925	0.19148926	0.926	0.1914927	0.1927	0.1914928	0.1928	0.1914929	0.1929	0.1914930	0.1930	0.1914931	0.1931	0.1914932	0.1932	0.1914933	0.1933	0.1914934	0.1934	0.1914935	0.1935	0.1913936	0.1936	0.1913937	0.1937	0.1913938	0.1938	0.1913939	0.1939	0.1913940	0940	0.191365941	0941	0.191364942	0942	0.191362943	943	0.1913607944	944	0.1913592945	945	0.1913575946	946	0.1913572947	947	0.19135948	0948	0.191352949	949	0.191344095950	0.19133572895951	0.19132104295952	0.19131547095953	0.1913136395954	0.19131359695955	0.19131292395956	0.19131076195957	0.19130884995958	0.19128107995959	0.1912797479960	0.19127412979961	0.191273034
962	0.1912500265
963	0.1912500114
964	0.1912482918
965	0.1912183213
966	0.1912170061
967	0.1912164449
968	0.1912138943
969	0.1912117629
970	0.1912112387
971	0.19121078799972	0.19120921219973	0.1912088449974	0.19120849929975	0.19120060019976	0.19118185949977	0.19117709597978	0.19117520397979	0.19117369798980	0.19117181998981	0.19116957898982	0.19116827398983	0.19116666398984	0.1911666319985	0.19116575889986	0.19116437598987	0.19115947988988	0.19115795989989	0.19115680990990	0.19115477991991	0.19115351992992	0.19115117993993	0.19114926994994	0.19114701995995	0.19114509996996	0.19114427997997	0.19114247998998	0.19114083999999	0.191139351001000	0.191134331001001	0.191133561001002	0.191132451001003	0.191131521001004	0.19112610051005	0.191122610061006	0.191119510071007	0.191117610081008	0.191116110091009	0.191105010101010	0.191101310111011	0.191100110121012	0.19106541011013	0.191054110141014	0.191046810151015	0.19104581011016	0.191044961011017	0.191018711011018	0.191018111011019	0.191017341021020	0.191016841021021	0.19101604101022	0.19101312311023	0.191012507111024	0.191011100611025	0.191011065711026	0.191009917611027	0.191008373511028	0.191008159811029	0.191001568411030	0.191000951611031	0.191000465711032	0.190999402211033	0.190998513
1034	0.1909983307
1035	0.190997901
1036	0.1909966264
1037	0.1909956139
1038	0.1909954521
1039	0.1909931158
1040	0.1909918683
1041	0.1909917296
1042	0.1909910996
1043	0.1909902503
1044	0.1909852943
1045	0.1909846372
1046	0.1909829507
1047	0.1909817309
1048	0.1909805294
1049	0.1909772325
1050	0.1909762234
1051	0.190975603
1052	0.190974989
1053	0.1909742065
1054	0.1909735785
1055	0.1909711499
1056	0.1909655481
0.192438172
